id,source,text,tip,sentiment,sarcasm
800,youtube,Mnogo lep fudbal zvezde za nas koji malo duže pratimo fudbal i podržavamo igranje srcem,sport,1,0
801,youtube,"Kakvi komentari. Sve neka a-ha-ha, i-hi-hi decurlija. Ali...kakava arena, takvi i komentari...",sport,-1,1
802,youtube,"Sudija je realno trebao skloniti Kostića sa linije prije nego što je dopustio izvođenje penala, jer je ovaj već bio na liniji prije nego što je dopušteno izvođenje",sport,0,0
803,youtube,Dosta zicera promaseno na obe strane. Golman Partizana stvarno odigrao dobro. Sve u svemu dobra utakmica.,sport,0,0
804,youtube,Kostovu doživotni ugovor u zvezdi,sport,1,0
805,youtube,Sad da pregazimo francusku pernatu divljač,sport,-1,0
806,youtube,Pregažen valjak,sport,-1,1
807,youtube,Честитке арени спорт!,sport,1,0
808,youtube,Поново је заблистала наша Звезда. Браво за играче и тренера. Лијеп поздрав и за Пaртизановце. Срдачан поздрав из Бање Луке.,sport,1,0
809,youtube,Ovo je jedan od onih derbija gde odmah žališ što nije bilo bar 6:0.,sport,1,1
810,youtube,"""treba da je sve cisto"" , ovi komentatori nemaju pojima, covek usao u prostor - telom i zagazio liniju... nista tu nije cisto",sport,-1,1
811,youtube,i dalje je partizan jedini pravi klub,sport,1,1
812,youtube,"Гробар сам, али Звезда је тренутно искуснија овим тимом.",sport,0,0
813,youtube,"Koja radost ćacilenda, kao da su pobedili real, a ne neke omladince.Glasajte za žvalu, za doživotnog predsednika i zvezda će biti doživotni prvak, jer žvala postavlja uprave u partizan koje sve rade da partizan ne bude konkurencija zvezdi.Izgubio bi partizan svakako, ali tu je za svaki slučaj i sudija sa severa, koji opravda svoju ulogu i poništi gol partizanu, što je sigurno, sigurno je, da se ne zakuva!Partizan je perspektivna ekipa, ali po trenutnoj snazi prosečna naše lige, i nije za šampiona!",sport,-1,0
814,youtube,Срби и даље навијају за комунистичке клубове..,sport,-1,1
815,youtube,Čestitke i Zvezdi i Partizanu. Partizan se lavski borio ali jednostavno nije mogao protiv nadmoćnijeg protivnika.,sport,0,0
816,youtube,Pitam se za koga navija komentator,sport,0,1
817,youtube,"Zao mi partizana, sve sama deca, ima vremena, biće bolje",sport,1,0
818,youtube,"Kakva parodija, farmerska liga hahahha na sta se ljudi loze dok se zivoti i svet raspada",sport,-1,1
819,youtube,Трећи гол је уметност,sport,1,1
820,youtube,"Није срамота изгубити, срамота је изгубити као СНС фРАЊАА КОЈИ ПЛАЧЕ ОД беса.",sport,-1,1
821,youtube,"Daju pare na ove strance,a naša deca nose igru.",sport,-1,1
822,youtube,"Nije sramota izgubiti, sramota je navijati za zvezdu",sport,-1,1
823,youtube,"Partizanun fali trenutno samo pravi centarfor , Zvezda za nijansu bolja .",sport,0,0
824,youtube,Zamoljavam vlast ako moze da se gurne jos koja parica u HSD Partizan jer ovo je vise i glupo gledati!,sport,-1,1
825,youtube,Hahahaha kakva je prevara ovaj Arnautovic od igraca...Noga u vazduhu a on ponisti penal.CIRKUS DRZAVA A TAKVA JE I LIGA,sport,-1,1
826,youtube,dal neko osim klinaca i debila prati srpski fudbal ?,sport,-1,1
827,youtube,Mi Srbi smo najgori Hrvati od svih Hrvata,sport,-1,1
828,youtube,Caci vs polu caci 3 0,sport,-1,1
829,youtube,vucic kriv.... nacrtao liniju sesnaesterca ukrivo...,sport,-1,1
830,youtube,"Grobari, jel vam je sad valjao sudija a ?",sport,-1,1
831,youtube,BRAVO SVAKA CAST UZIMATE PO KO ZNA KOJI PUT NAMESTENU TITULU.,sport,-1,1
832,youtube,Zvezda opet lagano šampion,sport,1,0
833,youtube,Koji užas od suđenja... Polako... Oticice vam i zvalavi... Neće vas biti na mapi uskoro....,sport,-1,1
834,youtube,"Ko je sad kriv za poraz: Tramp, seljaci sto blokiraju puteve, Iran sto ne slusa amerikance .",sport,-1,1
835,youtube,Колико је Звезда боља од свих просто само још једна потврда!,sport,1,0
836,youtube,Plačite za mnom jesenje kiše tuga se naaastavljaaaaaa,sport,0,1
837,youtube,Odlicna utakmica,sport,1,0
838,youtube,Mnogo promasenih sansi zvezde..neka bolja ekipa bi kaznila ovo.,sport,-1,0
839,youtube,Јел ово вештачка интелигенција.,sport,-1,1
840,youtube,Jedan od boljih derbija u ovih par godina.,sport,1,0
841,youtube,"Sta ima Partizan sto Zvezda nikad nece imati, pa komšiju svetskog prvaka",sport,1,1
842,youtube,Ono kad umesto da ucim za ispit ja gledam dnevnjak o tome kako se sprema ispit...,zabava,1,1
843,youtube,"Jako stresno...tesko mi je bilo da odgledam ovaj video, oblila me 3 ladna znoja za 8 minuta",zabava,0,1
844,youtube,"Hvala Bogu pa sam zavrsio fakultet, inace kad se setim...Zive muke da se nateras da ucis, pa kad se nateras onda ucis 15 minuta pa pauza 45",fakultet,0,1
845,youtube,boli me žuč koliko je istinito,zabava,1,1
846,youtube,"Ko ovo proziveo nije, nikad nije studirao",fakultet,1,1
847,youtube,Zavrsio sam sa faxom pre 8 godina a i dalje imam aksioznost kada pogledam ovaj video :D,fakultet,0,1
848,youtube,Zamrzeo sam ovu epizodu koliko je realna...,zabava,0,1
849,youtube,"Koliko je ovo samo depresivno... Studije su pravi stres, pogotovo ako ste na nekom od tehničkih fakulteta.",fakultet,-1,0
850,youtube,Традиционално овде долазим пред сваки испит,fakultet,0,0
851,youtube,Secam se premijere na tv-u... Davno bese,filmovi,0,0
852,youtube,"Samo cuvajte se, dole su neki rokeri :D",filmovi,1,1
853,youtube,Јоој што волим што сам примитиван...,filmovi,1,1
854,youtube,Pretvorio sam se u uvo,filmovi,1,1
855,youtube,Parodija je postala stvarnost,filmovi,-1,1
856,youtube,Ministar za rock and roll,muzika,1,1
857,youtube,Koji idiotizam,filmovi,-1,0
858,youtube,Dobro je,filmovi,1,0
859,youtube,Nije lose,filmovi,0,0
860,youtube,Odlicno,filmovi,1,0
861,youtube,Fantasticno!!,filmovi,1,0
862,youtube,Немојте тући жену осим ако је била неваљала,zabava,0,1
863,youtube,"Samo da pitam kako vas nije sramota ovako nesto da NE pravite vise, je l vas grize savest dnevnjace?",zabava,1,1
864,youtube,Jel on to glumi acu lukasa?,zabava,0,0
865,youtube,Kako se zove ova lepotica?,zabava,1,0
866,youtube,"Ovo je najkvalitetniji skeč koji ste uradili, obožavam ga. :)",zabava,1,0
867,youtube,Uopste nije smesno ni za glumu...,zabava,-1,0
868,youtube,Ismevanje i još sprdanje na ovu temu u bilo kom kontekstu je za osudu,zabava,-1,0
869,youtube,Splav u Dobanovcima,zabava,0,0
870,youtube,Ja svoju zenu nisam udario,zabava,0,0
871,youtube,Beba place kad se rodi,zabava,0,0
872,youtube,Vojvodina se ocepila od Kosova?!,zabava,0,1
873,youtube,Kako da ja vas slušam kada moram čitati što piše ondje gdje idu slova,zabava,0,1
874,youtube,Al tekst ispod sto ide,zabava,0,1
875,youtube,Pohvalio bih svoje veliko samoodricanje.,zabava,1,1
876,youtube,Toliko o patrotizmu,zabava,0,1
877,youtube,"Nema čoveka da moze tako imitirati lukasa, svaka cast",zabava,1,0
878,youtube,"To su ljudi iz Brisela, oni sve mogu da srede",zabava,0,0
879,youtube,UBIO SE (ALKOHOLOM) PA SE UBIO PIŠTOLJOM xD,zabava,1,1
880,youtube,Hahahhahaha....,zabava,1,0
881,youtube,Koji carevi znaci oskara zasluzuju bukvalno.,zabava,1,1
882,youtube,"Ja nisam išao u osnovnu školu, mene su pevačke vode odvele skroz na drugu stranu",zabava,0,1
883,youtube,"Ovo je opsti haos na kvadrat kada se sve sabere,svaka strana vodi svoju politiku",zabava,0,1
884,youtube,Beba place zato sto bebe placu.,zabava,0,1
885,youtube,"Kamen bi zaplakao, strasno, isto kao kada udjes na sve portale",zabava,-1,1
886,youtube,Jel cita neko ovo dole zeleno u videu sto ide?....,zabava,0,0
887,youtube,"I jedan moj dobar prijatelj zna jedan dobar trik, da pola litra rakije pretvori u nasilje u porodici",zabava,-1,1
888,youtube,Najlakše se vlada zbunjenim neznalicama.,zabava,-1,1
889,youtube,Је л прочитао неко текст што се креће на дну видеаа?,zabava,0,0
890,youtube,Ono kad narucis Acu Lukasa preko eBaya XD,zabava,0,1
891,youtube,Ovo bas i nije za sprdnju...,zabava,-1,0
892,youtube,Kako ima 66mil pregleda ja nikad nisam za ovu pesmu čuo,muzika,0,0
893,youtube,I 3 dinara je previse za ovo…,muzika,-1,1
894,youtube,Tripuje da je Severina,muzika,0,1
895,youtube,Jedini problem je to što nije dobro što je samo jedna pesma daj brate bar još 10,muzika,1,1
896,youtube,"Jeftino, ali radi!",muzika,0,0
897,youtube,Da mi je cerka seko bi sebi oko,muzika,-1,1
898,youtube,ovo nema m od muzike,muzika,-1,0
899,youtube,Razbijam svaki radio na kom cujem ovo opet,muzika,-1,1
900,youtube,"Sve na isti kalup,pesmu ubija ovaj vulgarni spot",muzika,-1,0
901,youtube,Odlicnee pesme jakee,muzika,1,0
902,youtube,"Bezveze bas, ne svidja mi se",muzika,0,0
903,youtube,"Kulturno propadanje ,takav glas a sta snima i kako se predstavlja.",muzika,-1,1
904,youtube,I sa njom u vezu!!??,muzika,-1,1
905,youtube,kome je vise zanimljiva ova vulgarnost?,muzika,-1,1
906,youtube,Ne mogu pjesme biti ozbiljnije kad je prosjek godina njene publike 19 godina,muzika,-1,1
907,youtube,Meni je ovo tako dosadno....kao neko nabrajanje bez smisla....,muzika,-1,0
908,youtube,"Kakoo ovoo kidaa, stalno je vrtim na replayuuu",muzika,1,0
909,youtube,Presla igricuu kraljica,muzika,1,0
910,youtube,Tekst vec znam napamet,muzika,1,0
911,youtube,Jeftino otprilike 2 dinara i dobar iphone spot. nemas li ti 30 godina? Sta je ovo,muzika,-1,1
912,youtube,Totalnaa dominacijaaa,muzika,1,0
913,youtube,"Kakoo sii iskidalaa ovoo, to nije normalnoo",muzika,1,0
914,youtube,Kako je brutalan ovaj spot i ova cura bas je lijepa,muzika,1,0
915,youtube,Top stvar za ljeto!!!,muzika,1,0
916,youtube,razvavljuje jos jednom sa velikim hitom,muzika,1,0
917,youtube,Hit za sva vremena!!! Sluša se i u 2025oj godini! Bravooo Devojke!!!,muzika,1,0
918,youtube,Jel zna ko ime od tog muskog pjevaca u pjesmi? Nigdje ne pise,muzika,0,0
919,youtube,Nemaju pojma da pevaju,muzika,-1,0
920,youtube,"Svaki spot isti, hala kola i ona gola",muzika,-1,1
921,youtube,"Snimile su pjesmu,ako ovo mozemo nazivati pjesmom.",muzika,0,1
922,youtube,Egzotican par u svakom smislu,muzika,1,1
923,youtube,"Ljudi danas jedva sklapaju kraj sa krajem,nemastina,glad,siromastvo,bolesti a oni pevaju o Aventadoru...zato i propadamo kao nacija i drustvo.",muzika,-1,1
924,youtube,Dokle smo dosli kad mora prevod da se stavlja za domace pesme,muzika,-1,1
925,youtube,"Previše autune, mogli ste malo manje. Inace preljepa je pesma",muzika,0,0
926,youtube,Nigde pozitivnog komentara. Toliko o ovoj krs pesmi,muzika,-1,0
927,youtube,"Sto je vise slusam ,sve mi se vise sviđa. Nadam se da ce ovog lijeta ,biti doista slušana. Sve pohvale .....",muzika,1,0
928,youtube,Hahahah mnogo je glupa pesma ali njih dve su tako simpaticne da mogu hebrejski da pricaju bilo bi top,muzika,0,0
929,youtube,"Imam samo jedno pitanje, zašto baš pola 6?",muzika,0,1
930,youtube,Ma najjace ste kunem ti se :D,muzika,1,0
931,youtube,Ovakve budalastine će proći za koji dan,muzika,-1,0
932,youtube,Jel sam samo ja ili njih dve zvuce isto,muzika,0,0
933,youtube,"Sve jedno isto... Prelepa,prezgodna ,vrhunski glas a sta peva...",muzika,-1,1
934,youtube,"koja kolicina botovskog hejta u komentarima. pesma je top, gori balkan",muzika,1,1
935,youtube,Spot je malo previse vulgaran ali muzika je 10/10,muzika,0,0
936,youtube,1:42 Koliko je ova djevojka talentirana. Čudo.,muzika,1,0
937,youtube,Sta je ova frizura,muzika,-1,1
938,youtube,"Kakva glascina kakav vokal ja sam ODUSEVLJENA muzika, bas..",muzika,1,0
939,youtube,To se mora dobro platit BRE!,muzika,0,1
941,youtube,"Cek jel nekome zbilja ova pjesma tako dobra ili sta? Meni je ovo preiritantno za slusati, ne razumijem pola",muzika,-1,1
942,youtube,Po prvi put da joj valja pjesma,muzika,0,1
943,youtube,Katastrofa kakva jadnica,muzika,-1,0
944,youtube,Nisam hejter moderne muzike cesto sebi pustim nesto al ovo je bas lose,muzika,-1,0
945,youtube,Ne svidja mi se,muzika,-1,0
946,youtube,ne podnosim je nikako ona je primjer za prodanu dusu,muzika,-1,0
947,youtube,da nije stavila titl niko ne bi skontao šta peva,muzika,-1,1
948,youtube,Predobro je.Koreografija top,muzika,1,0
949,youtube,piksi je sudija,muzika,0,0
950,youtube,Zalosti boze dragi,muzika,-1,0
951,youtube,Dobro je ima prevod.,muzika,0,1
952,youtube,Nekako uvek jeftino izgleda,muzika,-1,1
953,youtube,Pretvorila se likusa u sifonjer,muzika,-1,0
954,youtube,Msm da je spot prvi u trendu a ne pesma,muzika,0,1
955,youtube,Nerviras meeeee,muzika,-1,0
956,youtube,Ahahahah pokajte se,muzika,-1,1
957,youtube,Brt mi se ne prodajemo za pare,muzika,-1,1
958,youtube,Ne mogu da verujem s ove moje uši,muzika,-1,1
959,youtube,Ne slusam ovu vrstu muzike ali ok nije lose zabavno,muzika,0,0
960,youtube,Pošteno od belog,muzika,-1,1
961,youtube,Batice ti 300 konja ja 550,muzika,0,1
962,youtube,Koje budale ovo smatraju muzikom,muzika,-1,1
963,youtube,Pozdrav iz hrvatske omiljena pjesma,muzika,1,0
964,youtube,On bi trebao na evroviziju pobedio bi,muzika,1,0
965,youtube,Koji blam lik snima,muzika,-1,0
966,youtube,Zašto izgleda ai,muzika,-1,1
967,youtube,Mrs zbog vašeg otpada koji se proizvodi ne mogu da nađem staru pesmu,muzika,-1,0
968,youtube,Seljacka alternativa,muzika,-1,0
969,youtube,Koji odvratan spot evo meni je muka sto mi nije nista ne znam kako njegova zena gleda na ovo,muzika,-1,0
970,youtube,Najeo se s' brazilski orasi,muzika,-1,1
971,youtube,"Ovo je grozno ,I to naša djeca gledaju..pomozi boze",muzika,-1,0
972,youtube,Sta je ovo?????uzas,muzika,-1,1
973,youtube,Ja inace imam 9 godina.,muzika,0,0
974,youtube,Sad smo ja i drugarica presle level na roblox-u koristeci ritam XD,muzika,0,1
975,youtube,Pesme jesu ludilo kao i on al to je zivot Srbije,muzika,-1,0
976,youtube,Malo jači od pavlake,muzika,0,1
977,youtube,"Pali ste na niske grane. Od odlicnog pevanja, glupe reklame.",muzika,-1,0
978,youtube,Ja sam beo ko fasada hahahah,muzika,0,1
979,youtube,Ovoj budaletini treba zakonom zabraniti nastupe,muzika,0,0
980,youtube,E sad ovako ja te poštujem kao muzičara ali ovo nije normalno,muzika,0,0
981,youtube,Zdravo za gotovo sve,muzika,0,1
982,youtube,0:23 ovo je meme,muzika,0,1
983,youtube,"Bravo klosari, buducnost je pred vama!",muzika,-1,1
984,youtube,Deca u komentarima vrište,muzika,0,1
985,youtube,Ko izaziva koga,muzika,0,1
986,youtube,Stari gde ti rolex,muzika,0,1
987,youtube,Ovu pesmu peva tetka moje drugarice,muzika,0,0
988,youtube,Moj drug voli da sluša ovu pesmu,muzika,0,0
989,youtube,Pozdrav,muzika,1,0
990,youtube,Nema nikakvih riba u spotu,muzika,-1,0
991,youtube,Kako Se zove devojka u 0:01 na TikTok Ili insta,muzika,0,0
992,youtube,Smece kao i svako drugo sto se ne razume.,muzika,-1,0
993,youtube,"Koja boleština, gde mi živimo",muzika,-1,0
994,youtube,Ovo nije vise normalno sta ucinise od nase muzike I ko sve peva ljudi moji pa ovo je propast ovo treba zatvoriti I nikad ne izaci ili da uzme mikrofon u ruke propast zivi,muzika,-1,0
995,youtube,Treba zabraniti ovo smecccce poremecenooo. Uništava omladinu,muzika,-1,0
996,youtube,"Jao katastrifa,od muzike boze sta se slusa",muzika,-1,0
997,youtube,Ko trpi tu budalu. Vise idi skini se budalo sa tv,muzika,-1,0
998,youtube,Joj što je ovo glupo. Gde je muzika?,muzika,-1,1
999,youtube,"Možemo mi pričati šta hoćemo o tekstu, lažnih moralista kod Srba je uvijek bilo i biće...ali ovo vozi opasno.",muzika,1,1
1000,youtube,"jako si los primer,kao i ostali takvi kao ti.",muzika,-1,0
1001,youtube,"ovo je sta,muzika?",muzika,-1,1
1002,youtube,Meni se ovo svidja rekla sam sta sam rekla,muzika,-1,0
1003,youtube,Naša država sto je veca glupost vise je cenjeno..,muzika,-1,1
1004,youtube,Treba resetovati sve.,muzika,-1,0
1005,youtube,AKO JE OVO MUZIKA JA SAM ONDA BETOVEN,muzika,-1,1
1006,youtube,Imam neodoljivu želju da ih sve izudaram motikom.,muzika,-1,1
1007,youtube,Ovaj lik je pusio 1kg gorkog lista dok je napravio ovu pesmu.,muzika,-1,1
1008,youtube,Ima 67hiljada likova,muzika,0,0
1009,youtube,Tako glupa a toliko zarazna pesma da je neverovatno..,muzika,0,1
1010,youtube,Планета мајмуна!,muzika,-1,1
1011,youtube,BEZI BRE SELJACINO,muzika,-1,0
1012,youtube,"Neka nam je bog na pomoći,ako nam uopšte može i on pomoć,otišlo sve u pm.",muzika,-1,0
1013,youtube,"Kakvi otpaci od ljudske rase.Budak u ruke,kuglu oko noge i pravac rudarsko okno.",muzika,-1,1
1014,youtube,Poruka ove pesme je da zene sto vise idu u teretanu,muzika,0,1
1015,youtube,Ovo je jezivooo,muzika,-1,0
1016,youtube,kao da si idot???,muzika,-1,1
1017,youtube,"Vidi se talenat dok je cuvao svinje u Svilajncu da je u svinjama dobio inspiraciju za ovo roktanje od 'pesme', septicka jama je nedostizan nivo za ovo",muzika,-1,1
1018,youtube,Boze gluplje nisam cuo,muzika,-1,0
1019,youtube,Ja sam se slikala sa tobom,muzika,0,0
1020,youtube,Pusti ga kući....,muzika,0,1
1021,youtube,"Ovi performeri, nazvati ih amaterima uvreda bi bila za same amatere, očigledno su sve suprotno od onoga o čemu pjevaju",muzika,-1,1
1022,youtube,Mašina nije stroj,muzika,0,0
1023,youtube,Nit stida nit srama!,muzika,-1,0
1024,youtube,Ko bi reko da prošlo samo 2 godine a meni se zivot totalno promenio..,muzika,0,0
1025,youtube,Budale iza budala,muzika,-1,0
1026,youtube,Ovo ako je muzika ..... a ove sline kao pevaju,muzika,-1,0
1027,youtube,Htela bi drip‍‍,muzika,0,0
1028,youtube,Zasto niko ovu pesmu ne pusta na tik toku,muzika,1,0
1029,youtube,Novi hit ima da se slusa na jesen i zimu,muzika,1,0
1030,youtube,"hvala Bogu pa sam odrastao uz partibrejkerse,zepeline,stounse,bijelo dugme,parni valjak,Balaševića...a ne uz ovo",muzika,-1,1
1031,youtube,"Od repera priznajem samo Marcela ,ovo ostalo je prazna prica bez talenta i vrednosti.",muzika,-1,0
1032,youtube,Ali KLINAC JE VRHOVNI BOG MUZIKE A vas dvojica ni pola od muzičara,muzika,-1,0
1033,youtube,PROSTO ODVRATNO,muzika,-1,0
1034,youtube,Samo tako nastavite,muzika,1,0
1035,youtube,Najbrže snimljena pjesma ovih vremena,muzika,0,1
1036,youtube,Seljacine najobicnije.,muzika,-1,0
1038,youtube,Koji je ovo idiotizam od pesme šta je ovde dobro? Nema ništa od starijeg repa,muzika,-1,1
1039,youtube,Kako se ovo nekome moze svigjat,muzika,-1,1
1040,youtube,ja imam cuku belu,muzika,0,0
1041,youtube,Svaki put kad idemo na izlet sa drugim slusamo ovo,muzika,1,0
1042,youtube,Ja sam naučio pesmu napamet,muzika,1,0
1043,youtube,"Pjesma sasvim ok, svaka generacija ima svoju muziku i odjecu pa tako i ova!! Samo se zezajte djeco, idemoo",muzika,1,0
1044,youtube,ODLICNA PESMA I STAJLING,muzika,1,0
1045,youtube,Imam istu frizuru ko ti,muzika,0,0
1046,youtube,Jos ima al budala nema,muzika,0,1
1047,youtube,ne daj boze da vam neko stavi ovu pesmu za alarm uvek se poplasim kad sestri za zvoni alarm,muzika,-1,0
1048,youtube,Od mene dislajk opet tres muzika,muzika,-1,0
1049,youtube,Luster mi je zapao za oko!,muzika,0,1
1050,youtube,"Bivsa supruga mi zivi na sjenjaku, dal je to slucajnost.",muzika,0,1
1051,youtube,Kako da dislajkujem,muzika,-1,0
1052,youtube,"Zamisli kad moras da trazis prevod na srpski. Eto ""moderne"" muzike. Sve auto tune.",muzika,-1,1
1053,youtube,Pesma bode u srce,muzika,1,1
1054,youtube,je l autotune zavija ovoliko ili ona?,muzika,-1,0
1055,youtube,"Nigde dosad gluplji tekst,",muzika,-1,0
1056,youtube,Preglupo kakva generacija muzike hahaha bitno da je spot bomba a tekst i instrumental katastrofa...dno,muzika,-1,1
1057,youtube,Bilo bi bolje da si ostala prirodna kao Andjela.,muzika,-1,0
1058,youtube,Koji cringe majko mila,muzika,-1,0
1059,youtube,"Fantastican glas, steta da nema jos puno hitova, radite sa njom, zelim da je slusam svaki dan!",muzika,1,0
1060,youtube,Ajde putine ovo vise ne moze da se podnese ovo je katastrofa. Pozuri molim te.,muzika,-1,1
1061,youtube,Bogu hvala da sam emigrirao jos 2014 sa balkana,muzika,-1,1
1062,youtube,Nitko ne objašnjava poruku pjesme,muzika,0,0
1063,youtube,Pesma je okej ali nikad nisam shvatio poentu pesme,muzika,0,0
1064,youtube,Toooooop je pesma baš ju je lijepo otpevala,muzika,1,0
1065,youtube,Ova pesma je obiležila moj 18.-ti rođendan,muzika,0,0
1066,youtube,"Ustaj sabane,ponesi i sinana da vidi kakve muzike se slusaju danas na balkanu",muzika,-1,1
1067,youtube,"Pjesme odlične,samo što je ona malo priglupa,jbg",muzika,0,0
1068,youtube,Дегенерација ЗЕД,muzika,-1,1
1069,youtube,Bar nije gola u spotu kao neke,muzika,1,1
1070,youtube,Želim biti gluv,muzika,-1,1
1071,youtube,"Ja ne gotivim ni malo ovu muziku, ali ova pesma šuriiii",muzika,0,0
1072,youtube,Pjesma je top ali spot je ubi boze,muzika,0,0
1073,youtube,Ako ga ne voliš što si mu posvetila pesmu?,muzika,0,1
1074,youtube,nedostaje mi ovo,muzika,1,0
1075,youtube,2025 imali nas?,muzika,0,0
1076,youtube,Kako je ovde gnjavila dok pjeva kao lijeno kroz nos pjevanje hahah a sad kako vrijeme prolazi sve ljepse pjeva,muzika,0,1
1077,youtube,Zašto se to desilo,muzika,0,0
1078,youtube,Svaka pesma drugačiji glas,muzika,0,1
1079,youtube,Dal sve da iskopirate,muzika,-1,1
1080,youtube,Rođena za svjetsku scenu.,muzika,1,0
1081,youtube,Toliko dobra pesma neznam sta da kazem osim svaka castttt,muzika,1,0
1082,youtube,Najbolja pesma koju sam čula,muzika,1,0
1083,youtube,Boze koliko je ovo bolesno,muzika,-1,0
1084,youtube,Ja mislim da lažeš,muzika,-1,0
1085,youtube,Nije u redu ostavio si ovakvu ribu,muzika,-1,0
1086,youtube,"taman sam se ponadao da je nešto bez autotjuna, ali i ovde ga izgleda ima. ona bar može da peva i bez njega",muzika,0,1
1087,youtube,"Koje autotune mumljanje, nema veze s pjevanjem",muzika,-1,0
1088,youtube,Bon voyage na francuskom znaci srećan put,muzika,0,0
1089,youtube,Sta si trazio to si dobio,muzika,0,1
1090,youtube,Spojio jokera i eminema u spot,muzika,0,0
1091,youtube,jedem vutre ko student nudle,muzika,0,1
1092,youtube,Kolko los trip. Mnogo je lose da se tripujete na ovu muziku,muzika,-1,0
1093,youtube,Fight club na aparatima,muzika,0,1
1094,youtube,Ovo ne zasluzuje 19 mesto u trendu ovo zasluzuje barem 2-3 majke mi,muzika,1,0
1095,youtube,Ja pola nisam razumeo sta repuje iskreno,muzika,-1,0
1096,youtube,brt ovo nije pesma ovo film,muzika,1,1
1097,youtube,koje cigare pusi u spotu?,muzika,0,0
1098,youtube,koja bruka od pesme i spota,muzika,1,1
1099,youtube,Od ovog se moze umrijeti koliko je dobro,muzika,1,1
1100,youtube,Daleko ispred svih ovdje repera mlađe generacije.,muzika,1,0
1101,youtube,bog i batina repa,muzika,1,0
1102,youtube,"Kako je sladak, zaljubila sam se",muzika,1,0
1103,youtube,covjek se sprda i opet je najbolji,muzika,1,1
1104,youtube,Jel mi se samo cini ili je ovo najbolji spot koji sam ikada video,muzika,1,1
1105,youtube,Moze li se oprat obraz tim sapunom valjalo bi da krenes djelit dzabe,muzika,0,1
1106,youtube,Dominacija kao i uvek,muzika,1,0
1107,youtube,Svakog Srbina treba da bude sramota da podrzi ovako nesto.,muzika,-1,0
1108,youtube,Previse psovanja,muzika,-1,0
1109,youtube,Napokon nešto što može onako porodično da se sluša,muzika,-1,1
1110,youtube,kad se zavrsi je najbolja po meni,muzika,-1,1
1111,youtube,Ovaj mali se drogira na silu,muzika,0,1
1112,youtube,otac me izbacio iz kuce nakon ove pjesme,muzika,-1,1
1113,youtube,Na šta je muzika spala...,muzika,-1,1
1114,youtube,Само се бламирате,muzika,-1,0
1115,youtube,hoce malo sutra,muzika,0,1
1116,youtube,"da je ovo snimano pred 30 godina mislili bi ljudi da su ovi u videu retardirani,al eto,napredovali smo ko drustvo",muzika,-1,1
1117,youtube,zamisli njihove oceve koji ovo gledaju...,muzika,-1,1
1118,youtube,"Mikrofoni im modni detalj kad izadju da ""pevaju""",muzika,-1,1
1119,youtube,Kako smo dopuštili da ovako propadamo kulturno,muzika,-1,1
1120,youtube,Jel opet slušamo nešto od njega!?,muzika,-1,1
1121,youtube,Propast društva,muzika,-1,0
1122,youtube,Ovo nema veze sa zdravim razumom,muzika,-1,0
1123,youtube,"Ovog ako nekad negde sretnem,izgazicu ga,obećavam.",muzika,-1,1
1124,youtube,Najgluplja numera u ovoj godini,muzika,-1,0
1125,youtube,Kakav primitivan tekst. Ovo je jedan od primera zašto svaka sledeća generacija propada.,muzika,-1,0
1126,youtube,Koliko bolesnih komentara strasno,muzika,-1,0
1127,youtube,Putine bombarduj,muzika,-1,1
1128,youtube,duzi krediti u opisu nego tekst,muzika,0,1
1129,youtube,Tragedija za ovaj narod.,muzika,-1,0
1130,youtube,"Ova pjesma je užasna. Da li je potrebno pribjegavati tako vulgarnom i neprimjerenom prikazu? Pjesma zahtijeva tekst, melodiju i muziku, a ne modnu manekenku iz afričke džungle.",muzika,-1,1
1131,youtube,Vecih degena u zivotu nisam vidio ni cuo,muzika,-1,0
1132,youtube,Sreća pa ovaj uzas od muzike traje dva ipo minuta max.,muzika,-1,1
1133,youtube,Pesma napravljena za 5min u studiju lepo lepo,muzika,-1,1
1134,youtube,mogla je vise malo sise izbaciti realno da vidimo taj potencijal njenog pevanja,muzika,-1,1
1135,youtube,"Zašto je odjednom upropastila pravac kojim je krenula u poslednjih par izdanja, znači doslovno duboka jama bez povratka...!? Niko nije želeo ovu pesmu.",muzika,-1,0
1136,youtube,"Ne zna se sta je gore,da li pesma,striptizeta ili ovaj teletabis?Tezak izbor",muzika,-1,1
1137,youtube,Ovo je dokaz da u današnje vreme svako može biti pevač,muzika,-1,1
1138,twitter,"Istina,dozvolila je sebi da im strani agenti zavedu dobar deo studenata i omladine, ubedi ih da ustanu protiv države! To treba pod hitno da se reši!",politika,-1,0
1139,twitter,Smišljate bajke i valjate propagandu jer vas hvata panika od istine,politika,-1,1
1140,twitter,"A izvinite, u kom to smeru treba da ide? Možda u ukrajinskom, da finansiramo prozapadne hladne ratove i od Srbije pravimo briselsku koloniju za migrante i EU otpad?",politika,-1,1
1141,twitter,Mediji bi trebalo da pruže više konteksta a manje bombastičnih naslova koji izazivaju podele!,politika,-1,0
1142,twitter,Svaki put isto Srbija ide u lošem smeru A kad vam se nešto sviđa onda je metodologija sumnjiva. Hipokriti.,politika,-1,1
1143,twitter,"Svako istraživanje treba posmatrati kroz metodologiju, a ne predstavljati ga kao apsolutnu istinu!",politika,0,0
