id,source,text,tip,sentiment,sarcasm
yt-02357,youtube,"Kakav covijek kakva licnosti samo takav sportista, apsolutna inteligencija. Sta pozeliti ovom Momku puno zdravlja i srece cijeloj porodici.",sport,1,0
yt-02362,youtube,I kazu da su sportisti glupi...,sport,1,1
yt-02365,youtube,"Pusti misao, to je pravi trening",sport,0,1
yt-02368,youtube,Kakva jedna ljudska veličina u svakom smislu !!,sport,1,0
yt-02369,youtube,Rijedak slucaj pametnog covjeka. Sve pohvale,sport,1,1
yt-02451,youtube,Bolji sam covjek nakon sat vremena gledanja ove velicine od covjeka,sport,1,1
yt-02454,youtube,"Kad se sastanu dva genijalna u svojim sportovima,onda to izgleda ovako svaka čast.",sport,1,0
yt-02456,youtube,"sto ne volim kad voditelj postavlja pitanje kroz celu neku njegovu pricu, ma daj gledaj da pitanja budu koncizna i da gost sto vise govori odgovori a ne pitanje maltene duze od odgovora gosta",sport,-1,0
yt-02471,youtube,47:08 najjaci dio haha sta prica covjek,sport,0,1
yt-02486,youtube,"Dva gospodina, ovo djeca treba da slušaju na časovima odjeljenjske zajednice, ništa više ni manje...njih dvoica su toliko lekcija dali slušaocima, oduševljena sam.",sport,1,1
yt-02511,youtube,"Ne mozes ti s njima nikada, jer nisi kulturan. U koliko si im samo meceva javno mater psovao pa mislis da im to niko nikad nije preveo. Dzaba ti slava i uspjeh kad si primitivac. ",sport,-1,1
yt-02512,youtube,"Covek koji nije skolovani novinar,a ovako odradi podcast prosto nemam reci. Kakva gospoda oba dvoje",sport,,
yt-02513,youtube,Neki samozvani novinari da odgledaju ovaj intervju i nauce nesto od njega,sport,1,1
yt-02518,youtube,"Ove novopecene,internet-tiktok-sajber generacije da svako jutro gledaju ova dva genijalca i ako nauce bar 1% zivotnih lekcija,pobijedili su",sport,1,1
yt-02529,youtube,Mogla bih da ga slusam satima. Prepametan covek.,sport,1,0
yt-02546,youtube,posle ovog intervjua problem je bilo šta drugo pogledati na yt jer deluje amaterski spram ova dva gospodina,sport,1,1
yt-02551,youtube,"Lepo je obasjao i ovaj naš problem, koji imamo mi sa Balkana.",sport,1,1
yt-02560,youtube,Neverovatno je da se neki ljudi skoluju ceo zivot da bi bili novinari i onda se pojavili Slaven iz skroz negog drugog sveta i ocita im svima lekciju kako treba da se vodi emisija bez upadanja u svaku rec,sport,1,1
yt-02575,youtube,Jesi li mogao vise reklama da ubacis???,sport,-1,1
yt-02581,youtube,Fenomenalan prevod za titlove,sport,1,0
yt-02582,youtube,Ovaj seljak Plavsic se narodu zgadio sa onim urlikanjem pih.. bas gadan lik.,sport,-1,0
yt-02585,youtube,Ovo Zvezda Srpski nacionalni patriotski tim ??? Ovo Partizan - ima li Srba u Srbiji ??? Pomije a ne derbi !!!,sport,-1,1
yt-02587,youtube,Sta se desava sa logom na arena premium 3 I koji je razlog da ga trenutno nema opet vam se to javlja da kanali nemaju oznake,sport,0,0
yt-02588,youtube,Malo slabiji trening...,sport,-1,1
yt-02589,youtube,Plavšić se beše zarekao da nikad neće da pređe na arenu? Mungos.,sport,-1,1
yt-02591,youtube,"ko partizanu rupu kopa, zlezda u nju upada.",sport,0,1
yt-02596,youtube,Hoće li zvezda biti kažnjena?,sport,0,0
yt-02599,youtube,Inteligentni igrači Zvezde u završnici dokazaše klasu...,sport,1,0
yt-02600,youtube,"Lakše je videti tigra u Africi nego Srbina u ""srpskom"" derbiju. Uz kladionice kao sponzore oba kluba. Sve u duhu srpstva i pravoslavlja.",sport,-1,1
yt-02601,youtube,Da smo godinu dana igrali jos ne bi nas stigli,sport,1,1
yt-02602,youtube,Bar ste naučili da naduvavate balone...,sport,-1,1
yt-02603,youtube,Nijedan Srbin na terenu.,sport,-1,1
yt-02605,youtube,Sta je ovo afrička liga gde su Srbi?,sport,-1,1
yt-02606,youtube,Узмем да гледам “дерби” по први пут после 10год и гледам тимове. 8 црнаца на терену. Шта је бре ово?!,sport,-1,1
yt-02613,youtube,Darko Ćaci Plavsic,sport,-1,1
yt-02617,youtube,"Jutrić, kafica...",sport,0,1
yt-02620,youtube,"Nigde Srbina, sve stranci.",sport,-1,0
yt-02624,youtube,kamerun protiv nigerije,sport,-1,1
yt-02628,youtube,Уживам док гледам ову велику тугу на ћаци арени спорт.,sport,1,1
yt-02636,youtube,bravo crno bela ljubavi,sport,1,0
yt-02639,youtube,"Partizan kao underdog pobedjuje, nisam sladju pobedu doziveo ne pamtim :)",sport,1,0
yt-02640,youtube,Abe Srbi Srbi kad se vi sami ne postujete ko ce od Evrope da vas postuje,sport,-1,1
yt-02645,youtube,"Sta nam komunjare uradise , sta smo postali sramota od naroda , pi gadite mi se svi do jednog, sramota reci da sam Srbin, kakvi nam preci bili, a sta smo postali otpad zivi",sport,-1,0
yt-02647,youtube,"Коментаторе забoлeло, као да су им узели 50% од плате",sport,-1,1
yt-02648,youtube,Stavite rezultat u naslovu,sport,0,0
yt-02649,youtube,Radim u jednoj kladionici i bile su braćo milionske uplate na partizan...mnogo više nego na zvezdu ili poene...inače sam grobar...,sport,0,0
yt-02650,youtube,"Jel ispao ćacilend, ili još imaju šanse?",sport,-1,1
yt-02651,youtube,"Кад на грбу петокрака блиста, џаба Звезди и Партизану и титула триста.",sport,-1,1
yt-02652,youtube,"'Profesionalni fudbaler', samo da je promasio golmana, bilo gde bi lopta usla. Umesto toga on pogadja Glazera direktno. Zali boze ko danas igra profesionalni fudbal i na sta je ovo licilo.",sport,-1,0
yt-02653,youtube,"al sto volim ovog grobarskog komentatora... cisto se vidi da je gazio liniju i usao ranije, a on govori sve je cisto...",sport,-1,1
yt-02658,youtube,Партизан је најлошији и најмањи буџет задњих 15 год.а друга страна обрнуто.то је лоше за наш фудбал и лигу.пад наше лиге на уефа рангу је неминован.,sport,-1,0
yt-02661,youtube,"napokon komentator, hvala arena za ovo",sport,1,0
yt-02662,youtube,Bolje da je samo tri razlike. Bitnije od ovoga je cetvrtak i francuzi. Bice cupavo!,sport,0,0
yt-02665,youtube,Напријед црвено-бијели... Позз!,sport,1,0
yt-02668,youtube,Čestitam partizanu na derbiju imaju jaku skolu da su igrali onaj prvi sastav tu bi bilo borbeno i napeto,sport,1,0
yt-02670,youtube,Skupli smo stari raspali valjak,sport,-1,1
yt-02676,youtube,Sto ovako ne ostavljate komentatore i u drugim ligama,sport,0,1
yt-02683,youtube,Mnogo lep fudbal zvezde za nas koji malo duže pratimo fudbal i podržavamo igranje srcem,sport,1,0
yt-02685,youtube,"Kakvi komentari. Sve neka a-ha-ha, i-hi-hi decurlija. Ali...kakava arena, takvi i komentari...",sport,-1,1
yt-02689,youtube,"Sudija je realno trebao skloniti Kostića sa linije prije nego što je dopustio izvođenje penala, jer je ovaj već bio na liniji prije nego što je dopušteno izvođenje",sport,0,0
yt-02690,youtube,Dosta zicera promaseno na obe strane. Golman Partizana stvarno odigrao dobro. Sve u svemu dobra utakmica.,sport,0,0
yt-02698,youtube,Kostovu doživotni ugovor u zvezdi,sport,1,0
yt-02699,youtube,Sad da pregazimo francusku pernatu divljač,sport,-1,0
yt-02700,youtube,Pregažen valjak,sport,-1,1
yt-02701,youtube,Честитке арени спорт!,sport,1,0
yt-02702,youtube,Поново је заблистала наша Звезда. Браво за играче и тренера. Лијеп поздрав и за Пaртизановце. Срдачан поздрав из Бање Луке.,sport,1,0
yt-02703,youtube,Ovo je jedan od onih derbija gde odmah žališ što nije bilo bar 6:0.,sport,1,1
yt-02705,youtube,"""treba da je sve cisto"" , ovi komentatori nemaju pojima, covek usao u prostor - telom i zagazio liniju... nista tu nije cisto",sport,-1,1
yt-02708,youtube,i dalje je partizan jedini pravi klub,sport,1,1
yt-02711,youtube,"Гробар сам, али Звезда је тренутно искуснија овим тимом.",sport,0,0
yt-02716,youtube,"Koja radost ćacilenda, kao da su pobedili real, a ne neke omladince.Glasajte za žvalu, za doživotnog predsednika i zvezda će biti doživotni prvak, jer žvala postavlja uprave u partizan koje sve rade da partizan ne bude konkurencija zvezdi.Izgubio bi partizan svakako, ali tu je za svaki slučaj i sudija sa severa, koji opravda svoju ulogu i poništi gol partizanu, što je sigurno, sigurno je, da se ne zakuva!Partizan je perspektivna ekipa, ali po trenutnoj snazi prosečna naše lige, i nije za šampiona!",sport,-1,0
yt-02717,youtube,Срби и даље навијају за комунистичке клубове..,sport,-1,1
yt-02723,youtube,Čestitke i Zvezdi i Partizanu. Partizan se lavski borio ali jednostavno nije mogao protiv nadmoćnijeg protivnika.,sport,0,0
yt-02732,youtube,Pitam se za koga navija komentator,sport,0,1
yt-02737,youtube,"Zao mi partizana, sve sama deca, ima vremena, biće bolje",sport,1,0
yt-02740,youtube,"Kakva parodija, farmerska liga hahahha na sta se ljudi loze dok se zivoti i svet raspada",sport,-1,1
yt-02741,youtube,Трећи гол је уметност,sport,1,1
yt-02754,youtube,"Није срамота изгубити, срамота је изгубити као СНС фРАЊАА КОЈИ ПЛАЧЕ ОД беса.",sport,-1,1
yt-02755,youtube,"Daju pare na ove strance,a naša deca nose igru.",sport,-1,1
yt-02756,youtube,"Nije sramota izgubiti, sramota je navijati za zvezdu",sport,-1,1
yt-02758,youtube,"Partizanun fali trenutno samo pravi centarfor , Zvezda za nijansu bolja .",sport,0,0
yt-02767,youtube,Zamoljavam vlast ako moze da se gurne jos koja parica u HSD Partizan jer ovo je vise i glupo gledati!,sport,-1,1
yt-02769,youtube,Hahahaha kakva je prevara ovaj Arnautovic od igraca...Noga u vazduhu a on ponisti penal.CIRKUS DRZAVA A TAKVA JE I LIGA,sport,-1,1
yt-02770,youtube,dal neko osim klinaca i debila prati srpski fudbal ?,sport,-1,1
yt-02771,youtube,Mi Srbi smo najgori Hrvati od svih Hrvata,sport,-1,1
yt-02775,youtube,Caci vs polu caci 3 0,sport,-1,1
yt-02779,youtube,vucic kriv.... nacrtao liniju sesnaesterca ukrivo...,sport,-1,1
yt-02780,youtube,"Grobari, jel vam je sad valjao sudija a ?",sport,-1,1
yt-02785,youtube,BRAVO SVAKA CAST UZIMATE PO KO ZNA KOJI PUT NAMESTENU TITULU.,sport,-1,1
yt-02788,youtube,Zvezda opet lagano šampion,sport,1,0
yt-02789,youtube,Koji užas od suđenja... Polako... Oticice vam i zvalavi... Neće vas biti na mapi uskoro....,sport,-1,1
yt-02798,youtube,"Ko je sad kriv za poraz: Tramp, seljaci sto blokiraju puteve, Iran sto ne slusa amerikance .",sport,-1,1
yt-02800,youtube,Колико је Звезда боља од свих просто само још једна потврда!,sport,1,0
yt-02801,youtube,Plačite za mnom jesenje kiše tuga se naaastavljaaaaaa,sport,0,1
yt-02804,youtube,Odlicna utakmica,sport,1,0
yt-02805,youtube,Mnogo promasenih sansi zvezde..neka bolja ekipa bi kaznila ovo.,sport,-1,0
yt-02808,youtube,Јел ово вештачка интелигенција.,sport,-1,1
yt-02835,youtube,Jedan od boljih derbija u ovih par godina.,sport,1,0
yt-02836,youtube,"Sta ima Partizan sto Zvezda nikad nece imati, pa komšiju svetskog prvaka",sport,1,1
yt-02837,youtube,Ono kad umesto da ucim za ispit ja gledam dnevnjak o tome kako se sprema ispit... ,zabava,1,1
yt-02838,youtube,"Jako stresno...tesko mi je bilo da odgledam ovaj video, oblila me 3 ladna znoja za 8 minuta ",zabava,0,1
yt-02839,youtube,"Hvala Bogu pa sam zavrsio fakultet, inace kad se setim...Zive muke da se nateras da ucis, pa kad se nateras onda ucis 15 minuta pa pauza 45",fakultet,0,1
yt-02840,youtube,boli me žuč koliko je istinito,zabava,1,1
yt-02841,youtube,"Ko ovo proziveo nije, nikad nije studirao",fakultet,1,1
yt-02842,youtube,Zavrsio sam sa faxom pre 8 godina a i dalje imam aksioznost kada pogledam ovaj video :D,fakultet,0,1
yt-02843,youtube,Zamrzeo sam ovu epizodu koliko je realna...,zabava,0,1
yt-02844,youtube,"Koliko je ovo samo depresivno... Studije su pravi stres, pogotovo ako ste na nekom od tehničkih fakulteta.",fakultet,-1,0
yt-02845,youtube,Традиционално овде долазим пред сваки испит,fakultet,0,0
yt-02846,youtube,Secam se premijere na tv-u... Davno bese,filmovi,0,0
yt-02846,youtube,"Samo cuvajte se, dole su neki rokeri :D",filmovi,1,1
yt-02847,youtube,Јоој што волим што сам примитиван...,filmovi,1,1
yt-02848,youtube,Pretvorio sam se u uvo,filmovi,1,1
yt-02849,youtube,Parodija je postala stvarnost,filmovi,-1,1
yt-02850,youtube,Ministar za rock and roll,muzika,1,1
yt-02851,youtube,Koji idiotizam,filmovi,-1,0
yt-02846,youtube,Dobro je,filmovi,1,0
yt-02846,youtube,Nije lose,filmovi,0,0
yt-02846,youtube,Odlicno,filmovi,1,0
yt-02846,youtube,Fantasticno!!,filmovi,1,0
yt-02848,youtube,Немојте тући жену осим ако је била неваљала,zabava,0,1
yt-02851,youtube,"Samo da pitam kako vas nije sramota ovako nesto da NE pravite vise, je l vas grize savest dnevnjace?",zabava,1,1
yt-02864,youtube,Jel on to glumi acu lukasa?,zabava,0,0
yt-02866,youtube,Kako se zove ova lepotica?,zabava,1,0
yt-02869,youtube,"Ovo je najkvalitetniji skeč koji ste uradili, obožavam ga. :)",zabava,1,0
yt-02888,youtube,Uopste nije smesno ni za glumu...,zabava,-1,0
yt-02890,youtube,Ismevanje i još sprdanje na ovu temu u bilo kom kontekstu je za osudu,zabava,-1,0
yt-02900,youtube,Splav u Dobanovcima,zabava,0,0
yt-02907,youtube,Ja svoju zenu nisam udario,zabava,0,0
yt-02918,youtube,Beba place kad se rodi,zabava,0,0
yt-02926,youtube,Vojvodina se ocepila od Kosova?!,zabava,0,1
yt-02940,youtube,Kako da ja vas slušam kada moram čitati što piše ondje gdje idu slova,zabava,0,1
yt-02941,youtube,Al tekst ispod sto ide,zabava,0,1
yt-02947,youtube,Pohvalio bih svoje veliko samoodricanje.,zabava,1,1
yt-02949,youtube,Toliko o patrotizmu,zabava,0,1
yt-02956,youtube,"Nema čoveka da moze tako imitirati lukasa, svaka cast",zabava,1,0
yt-02964,youtube,"To su ljudi iz Brisela, oni sve mogu da srede",zabava,0,0
yt-02967,youtube,UBIO SE (ALKOHOLOM) PA SE UBIO PIŠTOLJOM xD,zabava,1,1
yt-02968,youtube,Hahahhahaha....,zabava,1,0
yt-02981,youtube,Koji carevi znaci oskara zasluzuju bukvalno.,zabava,1,1
yt-02987,youtube,"Ja nisam išao u osnovnu školu, mene su pevačke vode odvele skroz na drugu stranu",zabava,0,1
yt-02999,youtube,"Ovo je opsti haos na kvadrat kada se sve sabere,svaka strana vodi svoju politiku",zabava,0,1
yt-03007,youtube,Beba place zato sto bebe placu.,zabava,0,1
yt-03038,youtube,"Kamen bi zaplakao, strasno, isto kao kada udjes na sve portale",zabava,-1,1
yt-03049,youtube,Jel cita neko ovo dole zeleno u videu sto ide?....,zabava,0,0
yt-03055,youtube,"I jedan moj dobar prijatelj zna jedan dobar trik, da pola litra rakije pretvori u nasilje u porodici",zabava,-1,1
yt-03058,youtube,Najlakše se vlada zbunjenim neznalicama.,zabava,-1,1
yt-03080,youtube,Је л прочитао неко текст што се креће на дну видеаа?,zabava,0,0
yt-03091,youtube,Ono kad narucis Acu Lukasa preko eBaya XD,zabava,0,1
yt-03095,youtube,Ovo bas i nije za sprdnju...,zabava,-1,0
yt-03097,youtube,Kako ima 66mil pregleda ja nikad nisam za ovu pesmu čuo,muzika,0,0
yt-03100,youtube,I 3 dinara je previse za ovo…,muzika,-1,1
yt-03107,youtube,Tripuje da je Severina,muzika,0,1
yt-03115,youtube,Jedini problem je to što nije dobro što je samo jedna pesma daj brate bar još 10,muzika,1,1
yt-03120,youtube,"Jeftino, ali radi!",muzika,0,0
yt-03121,youtube,Da mi je cerka seko bi sebi oko,muzika,-1,1
yt-03134,youtube,ovo nema m od muzike,muzika,-1,0
yt-03135,youtube,Razbijam svaki radio na kom cujem ovo opet,muzika,-1,1
yt-03148,youtube,"Sve na isti kalup,pesmu ubija ovaj vulgarni spot",muzika,-1,0
yt-03153,youtube,Odlicnee pesme jakee,muzika,1,0
yt-03172,youtube,"Bezveze bas, ne svidja mi se",muzika,0,0
yt-03174,youtube,"Kulturno propadanje ,takav glas a sta snima i kako se predstavlja.",muzika,-1,1
yt-03177,youtube,I sa njom u vezu!!??,muzika,-1,1
yt-03185,youtube,kome je vise zanimljiva ova vulgarnost?,muzika,-1,1
yt-03200,youtube,Ne mogu pjesme biti ozbiljnije kad je prosjek godina njene publike 19 godina,muzika,-1,1
yt-03211,youtube,Meni je ovo tako dosadno....kao neko nabrajanje bez smisla....,muzika,-1,0
yt-03214,youtube,"Kakoo ovoo kidaa, stalno je vrtim na replayuuu",muzika,1,0
yt-03222,youtube,Presla igricuu kraljica,muzika,1,0
yt-03226,youtube,Tekst vec znam napamet,muzika,1,0
yt-03243,youtube,Jeftino otprilike 2 dinara i dobar iphone spot. nemas li ti 30 godina? Sta je ovo,muzika,-1,1
yt-03249,youtube,Totalnaa dominacijaaa,muzika,1,0
yt-03251,youtube,"Kakoo sii iskidalaa ovoo, to nije normalnoo",muzika,1,0
yt-03252,youtube,Kako je brutalan ovaj spot i ova cura bas je lijepa,muzika,1,0
yt-03253,youtube,Top stvar za ljeto!!!,muzika,1,0
yt-03254,youtube,razvavljuje jos jednom sa velikim hitom,muzika,1,0
yt-03263,youtube,Hit za sva vremena!!! Sluša se i u 2025oj godini! Bravooo Devojke!!!,muzika,1,0
yt-03264,youtube,Jel zna ko ime od tog muskog pjevaca u pjesmi? Nigdje ne pise,muzika,0,0
yt-03268,youtube,Nemaju pojma da pevaju,muzika,-1,0
yt-03269,youtube,"Svaki spot isti, hala kola i ona gola",muzika,-1,1
yt-03272,youtube,"Snimile su pjesmu,ako ovo mozemo nazivati pjesmom.",muzika,0,1
yt-03313,youtube,Egzotican par u svakom smislu,muzika,1,1
yt-03316,youtube,"Ljudi danas jedva sklapaju kraj sa krajem,nemastina,glad,siromastvo,bolesti a oni pevaju o Aventadoru...zato i propadamo kao nacija i drustvo.",muzika,-1,1
yt-03338,youtube,Dokle smo dosli kad mora prevod da se stavlja za domace pesme,muzika,-1,1
yt-03344,youtube,"Previše autune, mogli ste malo manje. Inace preljepa je pesma",muzika,0,0
yt-03348,youtube,Nigde pozitivnog komentara. Toliko o ovoj krs pesmi,muzika,-1,0
yt-03370,youtube,"Sto je vise slusam ,sve mi se vise sviđa. Nadam se da ce ovog lijeta ,biti doista slušana. Sve pohvale .....",muzika,1,0
yt-03381,youtube,Hahahah mnogo je glupa pesma ali njih dve su tako simpaticne da mogu hebrejski da pricaju bilo bi top,muzika,0,0
yt-03382,youtube,"Imam samo jedno pitanje, zašto baš pola 6?",muzika,0,1
yt-03394,youtube,Ma najjace ste kunem ti se :D,muzika,1,0
yt-03398,youtube,Ovakve budalastine će proći za koji dan,muzika,-1,0
yt-03415,youtube,Jel sam samo ja ili njih dve zvuce isto,muzika,0,0
yt-03438,youtube,"Sve jedno isto... Prelepa,prezgodna ,vrhunski glas a sta peva...",muzika,-1,1
yt-03439,youtube,"koja kolicina botovskog hejta u komentarima. pesma je top, gori balkan",muzika,1,1
yt-03450,youtube,Spot je malo previse vulgaran ali muzika je 10/10,muzika,0,0
yt-03451,youtube,1:42 Koliko je ova djevojka talentirana. Čudo.,muzika,1,0
yt-03470,youtube,Sta je ova frizura,muzika,-1,1
yt-03510,youtube,"Kakva glascina kakav vokal ja sam ODUSEVLJENA muzika, bas..",muzika,1,0
yt-03513,youtube,To se mora dobro platit BRE!,muzika,0,1
yt-03514,youtube,Brutalna pjesma i spot,muzika,,
yt-03515,youtube,"Cek jel nekome zbilja ova pjesma tako dobra ili sta? Meni je ovo preiritantno za slusati, ne razumijem pola",muzika,-1,1
yt-03516,youtube,Po prvi put da joj valja pjesma,muzika,0,1
yt-03524,youtube,Katastrofa kakva jadnica,muzika,-1,0
yt-03525,youtube,Nisam hejter moderne muzike cesto sebi pustim nesto al ovo je bas lose,muzika,-1,0
yt-03539,youtube,Ne svidja mi se,muzika,-1,0
yt-03540,youtube,ne podnosim je nikako ona je primjer za prodanu dusu,muzika,-1,0
yt-03557,youtube,da nije stavila titl niko ne bi skontao šta peva,muzika,-1,1
yt-03558,youtube,Predobro je.Koreografija top,muzika,1,0
yt-03571,youtube,piksi je sudija,muzika,0,0
yt-03580,youtube,Zalosti boze dragi,muzika,-1,0
yt-03584,youtube,Dobro je ima prevod.,muzika,0,1
yt-03593,youtube,Nekako uvek jeftino izgleda,muzika,-1,1
yt-03600,youtube,Pretvorila se likusa u sifonjer,muzika,-1,0
yt-03609,youtube,Msm da je spot prvi u trendu a ne pesma,muzika,0,1
yt-03639,youtube,Nerviras meeeee,muzika,-1,0
yt-03641,youtube,Ahahahah pokajte se,muzika,-1,1
yt-03642,youtube,Brt mi se ne prodajemo za pare,muzika,-1,1
yt-03653,youtube,Ne mogu da verujem s ove moje uši,muzika,-1,1
yt-03656,youtube,Ne slusam ovu vrstu muzike ali ok nije lose zabavno,muzika,0,0
yt-03657,youtube,Pošteno od belog,muzika,-1,1
yt-03658,youtube,Batice ti 300 konja ja 550,muzika,0,1
yt-03663,youtube,Koje budale ovo smatraju muzikom,muzika,-1,1
yt-03664,youtube,Pozdrav iz hrvatske omiljena pjesma,muzika,1,0
yt-03672,youtube,On bi trebao na evroviziju pobedio bi,muzika,1,0
yt-03675,youtube,Koji blam lik snima,muzika,-1,0
yt-03676,youtube,Zašto izgleda ai,muzika,-1,1
yt-03679,youtube,Mrs zbog vašeg otpada koji se proizvodi ne mogu da nađem staru pesmu,muzika,-1,0
yt-03684,youtube,Seljacka alternativa,muzika,-1,0
yt-03692,youtube,Koji odvratan spot evo meni je muka sto mi nije nista ne znam kako njegova zena gleda na ovo,muzika,-1,0
yt-03693,youtube,Najeo se s' brazilski orasi,muzika,-1,1
yt-03694,youtube,"Ovo je grozno ,I to naša djeca gledaju..pomozi boze",muzika,-1,0
yt-03699,youtube,Sta je ovo?????uzas,muzika,-1,1
yt-03716,youtube,Ja inace imam 9 godina.,muzika,0,0
yt-03722,youtube,Sad smo ja i drugarica presle level na roblox-u koristeci ritam XD,muzika,0,1
yt-03723,youtube,Pesme jesu ludilo kao i on al to je zivot Srbije,muzika,-1,0
yt-03726,youtube,Malo jači od pavlake,muzika,0,1
yt-03727,youtube,"Pali ste na niske grane. Od odlicnog pevanja, glupe reklame.",muzika,-1,0
yt-03728,youtube,Ja sam beo ko fasada hahahah,muzika,0,1
yt-03736,youtube,Ovoj budaletini treba zakonom zabraniti nastupe,muzika,0,0
yt-03760,youtube,E sad ovako ja te poštujem kao muzičara ali ovo nije normalno,muzika,0,0
yt-03764,youtube,Zdravo za gotovo sve,muzika,0,1
yt-03778,youtube,0:23 ovo je meme,muzika,0,1
yt-03785,youtube,"Bravo klosari, buducnost je pred vama!",muzika,-1,1
yt-03791,youtube,Deca u komentarima vrište,muzika,0,1
yt-03801,youtube,Ko izaziva koga,muzika,0,1
yt-03836,youtube,Stari gde ti rolex,muzika,0,1
yt-03851,youtube,Ovu pesmu peva tetka moje drugarice,muzika,0,0
yt-03873,youtube,Moj drug voli da sluša ovu pesmu,muzika,0,0
yt-03876,youtube,Pozdrav,muzika,1,0
yt-03889,youtube,Nema nikakvih riba u spotu,muzika,-1,0
yt-03900,youtube,Kako Se zove devojka u 0:01 na TikTok Ili insta,muzika,0,0
yt-03933,youtube,Smece kao i svako drugo sto se ne razume.,muzika,-1,0
yt-03949,youtube,"Koja boleština, gde mi živimo",muzika,-1,0
yt-03950,youtube,Ovo nije vise normalno sta ucinise od nase muzike I ko sve peva ljudi moji pa ovo je propast ovo treba zatvoriti I nikad ne izaci ili da uzme mikrofon u ruke propast zivi,muzika,-1,0
yt-03953,youtube,Treba zabraniti ovo smecccce poremecenooo. Uništava omladinu,muzika,-1,0
yt-03954,youtube,"Jao katastrifa,od muzike boze sta se slusa",muzika,-1,0
yt-03957,youtube,Ko trpi tu budalu. Vise idi skini se budalo sa tv,muzika,-1,0
yt-03962,youtube,Joj što je ovo glupo. Gde je muzika?,muzika,-1,1
yt-03988,youtube,"Možemo mi pričati šta hoćemo o tekstu, lažnih moralista kod Srba je uvijek bilo i biće...ali ovo vozi opasno.",muzika,1,1
yt-04000,youtube,"jako si los primer,kao i ostali takvi kao ti.",muzika,-1,0
yt-04001,youtube,"ovo je sta,muzika?",muzika,-1,1
yt-04007,youtube,Meni se ovo svidja rekla sam sta sam rekla,muzika,-1,0
yt-04016,youtube,Naša država sto je veca glupost vise je cenjeno..,muzika,-1,1
yt-04017,youtube,Treba resetovati sve.,muzika,-1,0
yt-04021,youtube,AKO JE OVO MUZIKA JA SAM ONDA BETOVEN,muzika,-1,1
yt-04023,youtube,Imam neodoljivu želju da ih sve izudaram motikom.,muzika,-1,1
yt-04029,youtube,Ovaj lik je pusio 1kg gorkog lista dok je napravio ovu pesmu.,muzika,-1,1
yt-04030,youtube,Ima 67hiljada likova,muzika,0,0
yt-04044,youtube,Tako glupa a toliko zarazna pesma da je neverovatno..,muzika,0,1
yt-04055,youtube,Планета мајмуна!,muzika,-1,1
yt-04061,youtube,BEZI BRE SELJACINO,muzika,-1,0
yt-04067,youtube,"Neka nam je bog na pomoći,ako nam uopšte može i on pomoć,otišlo sve u pm.",muzika,-1,0
yt-04080,youtube,"Kakvi otpaci od ljudske rase.Budak u ruke,kuglu oko noge i pravac rudarsko okno.",muzika,-1,1
yt-04086,youtube,Poruka ove pesme je da zene sto vise idu u teretanu,muzika,0,1
yt-04095,youtube,Ovo je jezivooo,muzika,-1,0
yt-04096,youtube,kao da si idot???,muzika,-1,1
yt-04098,youtube,"Vidi se talenat dok je cuvao svinje u Svilajncu da je u svinjama dobio inspiraciju za ovo roktanje od 'pesme', septicka jama je nedostizan nivo za ovo",muzika,-1,1
yt-04153,youtube,Boze gluplje nisam cuo,muzika,-1,0
yt-04156,youtube,Ja sam se slikala sa tobom,muzika,0,0
yt-04159,youtube,Pusti ga kući....,muzika,0,1
yt-04164,youtube,"Ovi performeri, nazvati ih amaterima uvreda bi bila za same amatere, očigledno su sve suprotno od onoga o čemu pjevaju",muzika,-1,1
yt-04165,youtube,Mašina nije stroj,muzika,0,0
yt-04176,youtube,Nit stida nit srama!,muzika,-1,0
yt-04177,youtube,Ko bi reko da prošlo samo 2 godine a meni se zivot totalno promenio..,muzika,0,0
yt-04200,youtube,Budale iza budala,muzika,-1,0
yt-04201,youtube,Ovo ako je muzika ..... a ove sline kao pevaju,muzika,-1,0
yt-04210,youtube,Htela bi drip‍‍,muzika,0,0
yt-04217,youtube,Zasto niko ovu pesmu ne pusta na tik toku,muzika,1,0
yt-04218,youtube,Novi hit ima da se slusa na jesen i zimu,muzika,1,0
yt-04226,youtube,"hvala Bogu pa sam odrastao uz partibrejkerse,zepeline,stounse,bijelo dugme,parni valjak,Balaševića...a ne uz ovo",muzika,-1,1
yt-04229,youtube,"Od repera priznajem samo Marcela ,ovo ostalo je prazna prica bez talenta i vrednosti.",muzika,-1,0
yt-04238,youtube,Ali KLINAC JE VRHOVNI BOG MUZIKE A vas dvojica ni pola od muzičara,muzika,-1,0
yt-04244,youtube,PROSTO ODVRATNO,muzika,-1,0
yt-04246,youtube,Samo tako nastavite,muzika,1,0
yt-04266,youtube,Najbrže snimljena pjesma ovih vremena,muzika,0,1
yt-04271,youtube,Seljacine najobicnije.,muzika,-1,0s
yt-04272,youtube,Ovde Bella Hadid te Vojaže,muzika,,
yt-04277,youtube,Koji je ovo idiotizam od pesme šta je ovde dobro? Nema ništa od starijeg repa,muzika,-1,1
yt-04278,youtube,Kako se ovo nekome moze svigjat,muzika,-1,1
yt-04284,youtube,ja imam cuku belu,muzika,0,0
yt-04286,youtube,Svaki put kad idemo na izlet sa drugim slusamo ovo,muzika,1,0
