id,source,text,sentiment,sarcasm
sr-01422,https://www.youtube.com/watch?v=FHQwol6UyOk,"Ова девојка је глумила у Паради, главну улогу",,
sr-01423,https://www.youtube.com/watch?v=FHQwol6UyOk,Nikola Kojo glumcina njegov glas bi mogla uvek slusati,,
sr-01424,https://www.youtube.com/watch?v=FHQwol6UyOk,"MALO ROKI, MALO MI NISMO ANDJELI, ALI SUPER U STVARI. SJAJNA EKIPA.",,
sr-01425,https://www.youtube.com/watch?v=FHQwol6UyOk,Kad te ja propustim kroz sake moci ce te sami sebi da p...... e haha kad ode da masira Andriju Milosevica,,
sr-01426,https://www.youtube.com/watch?v=FHQwol6UyOk,Бесмислен и одвратно вулгаран филм.,,
sr-01427,https://www.youtube.com/watch?v=FHQwol6UyOk,"Sranje,userem se na samuraja. Da,da,sve on bije,jebe,I ostalo mrs",,
sr-01428,https://www.youtube.com/watch?v=FHQwol6UyOk,"Vidim po komentarima da se ovaj film mnogo svidja sirokim narodnim masama, a cuo sam od mog komsije (inace obozavaoca lika i dela Cece, a i Seke Aleksic) da je ovo fantastican film. OVERACTING uvek ponistava i dobre glumce i dobro zamisljene filmove.",,
sr-01429,https://www.youtube.com/watch?v=FHQwol6UyOk,' Ladno Aca Lukas,,
sr-01430,https://www.youtube.com/watch?v=FHQwol6UyOk,A DAJ STO NISU SNIMILI BORBU TIH MALIH DA VIDIM KO DOBIJA,,
sr-01431,https://www.youtube.com/watch?v=FHQwol6UyOk,Dobro je to sto ima balkanski glumci,,
sr-01432,https://www.youtube.com/watch?v=FHQwol6UyOk,"Sjajan scenario D. Vojnova, i odlična tema. Kako trenirati sport koji nije toliko isplativ, a ostati dostojanstven, ne prodati se. Inace, scena sa Andrijom je legendarna. Za udžbenike. Odličan film. Promoviše smislenu ljubav, zdravlje, sport, čast. Sve ono što nam danas nedostaje.",,
sr-01433,https://www.youtube.com/watch?v=FHQwol6UyOk,"Jel si jebo"" ma mobilni mi ne hvata u kući nego je si jebolegendarno",,
sr-01434,https://www.youtube.com/watch?v=FHQwol6UyOk,Ne seri da je Milan Strongman u filmu,,
sr-01435,https://www.youtube.com/watch?v=FHQwol6UyOk,Kojo Car a Petar,,
sr-01436,https://www.youtube.com/watch?v=FHQwol6UyOk,Zna li neko kako se zove pesma koja ide sa radija dok su Miloje i Snežana u automobilu?,,
sr-01437,https://www.youtube.com/watch?v=FHQwol6UyOk,Vidi ga Milan strongman u filmu,,
sr-01438,https://www.youtube.com/watch?v=FHQwol6UyOk,Stvarno su glumcine jbt ovo nema holivud a rade za plate posrNe,,
sr-01439,https://www.youtube.com/watch?v=FHQwol6UyOk,"""Msm, pusiti kurac u jednoj maloj sredini kao sto je Becaj to moze samo ocajan covjek"" HAHAHAHAHAHAHA",,
sr-01440,https://www.youtube.com/watch?v=FHQwol6UyOk,Јаој Скендере!!!! Јој Скендере!!!!,,
sr-01441,https://www.youtube.com/watch?v=FHQwol6UyOk,Najbolji film koji sam ikad gledala !!!,,
sr-01442,https://www.youtube.com/watch?v=FHQwol6UyOk,2023 god neko provaljuje da je ivaj 3 pandur celavi nagruvani onaj strong man sa tr,,
sr-01443,https://www.youtube.com/watch?v=FHQwol6UyOk,"ćek ćek ćek- slomit će mu ruku dok ga drži u giljotini ?!? e jebajga, tu ste zasrali",,
sr-01444,https://www.youtube.com/watch?v=FHQwol6UyOk,U 58 minuti nema zvuka,,
sr-01445,https://www.youtube.com/watch?v=FHQwol6UyOk,"Nemoral,kurvanje,droga prostitucija i siptarski lobi sa pevacem narkomanom je vam dobar film ejj zena razvedena se upusta u vezu sa muskarcem koji ne ispusta cigaru iz ruke i juri druge nemoralne zene psovke svaka 3 rec sta je tu dobro i koja vam je ovo radnja filma siptarska mafija preuzima Srbiju i u koaliciji sa policiom i vlastima pa to nije film to je ekranizacija do koje mere smo propali i koliko nam pravoslavlje daleko a i srbska kultura ovakva produkcija je za zemlje Afrike ne za jedan tradicionalan i pravdoljubiv narod",,
sr-01446,https://www.youtube.com/watch?v=FHQwol6UyOk,Dobar film ali ja mislim da zasluzuje nastavak pozz iz makedonie,,
sr-01447,https://www.youtube.com/watch?v=FHQwol6UyOk,"Ovo se zove pravi film , sa pravim dobrim glumcima /// sve pohvale i hocemo josss",,
sr-01448,https://www.youtube.com/watch?v=FHQwol6UyOk,Ona scena sa Andrijom i Strugarom me uvek natera da se userem od smeha,,
sr-01449,https://www.youtube.com/watch?v=FHQwol6UyOk,Sdgdfhdghxhgdhswwqqrszdgdzdggdhdgsggshddfhsgfdzddgfsggshgdjdhdhbdhfdhdffshdsjozlkxysgkklxxvyvgvghduf,,
sr-01450,https://www.youtube.com/watch?v=FHQwol6UyOk,Koje je ovo SRAAAANJE od filma,,
sr-01451,https://www.youtube.com/watch?v=FHQwol6UyOk,Moze jos filmova,,
sr-01452,https://www.youtube.com/watch?v=FHQwol6UyOk,i legendarni moj prijatelj Radule ...1983 jesen...Nisam ti rekao sve i PIL,,
sr-01453,https://www.youtube.com/watch?v=FHQwol6UyOk,"PREDOBAR FILM evo sad ga odgrdao, predobar film, dugo nisam gledao ovako dobar film",,
sr-01454,https://www.youtube.com/watch?v=FHQwol6UyOk,"Film je dosadan.Kojo je odvratan,uvek isti fazon pun vulgarnosti.Petar je toliko prosecan,iritantan.Neko moje misljenje,nemojte odmah u vatru...Klasicna kopija niskobudzetnog Holivudskog djubreta.",,
sr-01455,https://www.youtube.com/watch?v=FHQwol6UyOk,Odličan film. Jedino što mi je žao što ga nisam ranije pogledao.,,
sr-01456,https://www.youtube.com/watch?v=FHQwol6UyOk,nema sta kida film u svakom smislu brate svaka cast gledam po ko zna koji put i pre zanimljivo je,,
sr-01457,https://www.youtube.com/watch?v=FHQwol6UyOk,jedini film od Strugara koji mi se svideo ODMAH :),,
sr-01458,https://www.youtube.com/watch?v=FHQwol6UyOk,32:02 deo koji svi traze,,
sr-01459,https://www.youtube.com/watch?v=FHQwol6UyOk,i na kraju ko pobedi od njih dvoje,,
sr-01460,https://www.youtube.com/watch?v=FHQwol6UyOk,99m/99/9m9m9m99,,
sr-01461,https://www.youtube.com/watch?v=FHQwol6UyOk,Zdravo! Zna li ko peva na pocetku filma?,,
sr-01462,https://www.youtube.com/watch?v=FHQwol6UyOk,"Vi što pričate o propustima filma prvo sami snimite film,pa komentarišite‍",,
sr-01463,https://www.youtube.com/watch?v=FHQwol6UyOk,Hahaha najjaci film,,
sr-01464,https://www.youtube.com/watch?v=FHQwol6UyOk,Ovaj Skender Glavni Čovek i Gospodin u Smilsu svog Sporta i Posla,,
sr-01465,https://www.youtube.com/watch?v=FHQwol6UyOk,like like like like,,
sr-01466,https://www.youtube.com/watch?v=FHQwol6UyOk,"""...ali ako insistirate ja cu ga blobocati"" HAHAHAHHAHAHHAHAHA Koji lik",,
sr-01467,https://www.youtube.com/watch?v=FHQwol6UyOk,"12:47... Ovaj mali napravio je facu, kao da kenja...",,
sr-01468,https://www.youtube.com/watch?v=FHQwol6UyOk,"film je jako dobar,svidja mi se jer ima karate<3",,
sr-01469,https://www.youtube.com/watch?v=FHQwol6UyOk,Predivan .....poucan film,,
sr-01470,https://www.youtube.com/watch?v=FHQwol6UyOk,Film je bruka dobar,,
sr-01471,https://www.youtube.com/watch?v=FHQwol6UyOk,"Glup film, tipican americki scenario. Hristina iz prvog reda DS-a pravo u filmove, smor bez harizme.",,
sr-01472,https://www.youtube.com/watch?v=FHQwol6UyOk,Svidja mi se sti mu je uvek upaljač kod cigara,,
sr-01473,https://www.youtube.com/watch?v=FHQwol6UyOk,"Super film, ali dio gdje se Lukas pojavljuje je bepotreban i degutantan",,
sr-01474,https://www.youtube.com/watch?v=FHQwol6UyOk,"Odlican film,bravo!",,
sr-01475,https://www.youtube.com/watch?v=FHQwol6UyOk,Je li bre? A Leptira i Xeniu pojela maca? Gde je credits?,,
sr-01476,https://www.youtube.com/watch?v=FHQwol6UyOk,Super film i odlična gluma i scenario !!!,,
sr-01477,https://www.youtube.com/watch?v=FHQwol6UyOk,Use Code GLUSHE in the item shop,,
sr-01478,https://www.youtube.com/watch?v=FHQwol6UyOk,38:58 onaj što jebo babu ? hahaha.. film sam gledao 100 puta i nikako da dosadi,,
sr-01479,https://www.youtube.com/watch?v=FHQwol6UyOk,Extra film....jedan je Kojo... Nikola... i ekipa...,,
sr-01480,https://www.youtube.com/watch?v=FHQwol6UyOk,Jedan od boljih filmova mada ima dosta sranja,,
sr-01481,https://www.youtube.com/watch?v=FHQwol6UyOk,ja jednu stvar nisam shvateo ko je pobedi na kraju?,,
sr-01482,https://www.youtube.com/watch?v=FHQwol6UyOk,Cale daj neke pare da izadjem,,
sr-01483,https://www.youtube.com/watch?v=FHQwol6UyOk,Žutićki ne leži gluma đžaba sve,,
sr-01484,https://www.youtube.com/watch?v=FHQwol6UyOk,Je l samo meni totalno random iskocilo ovo u recommended?,,
sr-01485,https://www.youtube.com/watch?v=FHQwol6UyOk,El moze neko da mi kaze kako se pesma zove u vreme 1:17 ? Hvala u napred,,
sr-01486,https://www.youtube.com/watch?v=FHQwol6UyOk,Dugo gori film nisam odgledao. Film od 100eura,,
sr-01487,https://www.youtube.com/watch?v=FHQwol6UyOk,Odličan je deo borba pod farovima kad umlati borca ali i vlasnika auta...,,
sr-01488,https://www.youtube.com/watch?v=FHQwol6UyOk,Al Srce od Meda. Prejaka pjesma.,,
sr-01489,https://www.youtube.com/watch?v=FHQwol6UyOk,Kakav bre Japan ti si za Obrenovac,,
sr-01490,https://www.youtube.com/watch?v=FHQwol6UyOk,Film Lavlje Srce i film Roki dobili sina i zove se Jesen Samuraja !!!!!,,
sr-01491,https://www.youtube.com/watch?v=FHQwol6UyOk,Fil nije los moglo je mnogo bolje,,
sr-01492,https://www.youtube.com/watch?v=FHQwol6UyOk,Sjajan film. I hvala za upload. Pozdrav iz Kine. :),,
sr-01493,https://www.youtube.com/watch?v=FHQwol6UyOk,film je prva liga,,
sr-01494,https://www.youtube.com/watch?v=FHQwol6UyOk,"U realnosti nikad ne bi mogao karatista da radi i nastupa kao MMA borac, to su 2 različita sveta..",,
sr-01495,https://www.youtube.com/watch?v=FHQwol6UyOk,32:06... Evo ti kendi shop Janko... Haha,,
sr-01496,https://www.youtube.com/watch?v=FHQwol6UyOk,"Није у реду што ѕвладица пуно пуши. Чак и у сали на тренингу. Филм снимљен у мрачном амбијенту иначе у целини, Лепа прича. Пријатна за гледање",,
sr-01497,https://www.youtube.com/watch?v=FHQwol6UyOk,"Jesen samuraja - Domaći film (2016) 885,702 viewsSep 29, 2017 6.8K 383 SHARE SAVE Exorty SUBUJTE NA KANAL ZA NAJNOVIJE FILMOVE!!!",,
sr-01498,https://www.youtube.com/watch?v=FHQwol6UyOk,"Ne bi da ispade da pljujem, svačije delo poštujem.... Ali... Da li neko može da mi kaže koja je poenta filma!? Šampion seoskih turnira u karateu koji se alkoholiše, drogira, juri kurve.. Postane trenere, nastavi sve to, i uz to spopada majke dece koju trenira... Blaćenje sporta, trenerskog posla i svega što je ostalo da iole vredi u ovome društvu... Koja je poenta svega toga!?",,
sr-01499,https://www.youtube.com/watch?v=FHQwol6UyOk,Stvarno su neki lovatori bolesni do neba,,
sr-01500,https://www.youtube.com/watch?v=FHQwol6UyOk,Vladica je najaci,,
sr-01501,https://www.youtube.com/watch?v=FHQwol6UyOk,"Film je dobar, korektan do scene 1:45:10 Ovo nije trebalo, bacilo je senku na sve pre toga.",,
sr-01502,https://www.youtube.com/watch?v=FHQwol6UyOk,"Cim sam procitao da glumi ona Katarina, kao Zutic, a zapravo joj je tata Tihi.....sve je jasno !!!!",,
sr-01503,https://www.youtube.com/watch?v=FHQwol6UyOk,"Deo filma gde Kojo i Strugar imaju fajt,je ubedljivo najsmešniji deo filma jer se tu vidi da njima uopšte ne leži to. Oni su ok,trude se i glume fajt ali su smešni kao crtani film. Njih dvojica su ekstra glumci ali za uloge gde će da glume šmekere,mangupe pa i krimose ali obavezno bez scena gde demonstriraju fajterske sposobnosti",,
sr-01504,https://www.youtube.com/watch?v=FHQwol6UyOk,"Dobar je Strugar,kako u ovom filmu glumi i pogotovo kada jede sladoled sa kašičicom-e tu me baš podseća na Breda Pita u filmu Oceans Eleven,jer u tom filmu Bred Pit non stop nešto klopa",,
sr-01505,https://www.youtube.com/watch?v=FHQwol6UyOk,Haahahah ukucao sam Južni vetar i ovo mi izašlo ahhaahahah,,
sr-01506,https://www.youtube.com/watch?v=FHQwol6UyOk,Ovo je film koji nema pojma u kom pravcu ide. Kraj je apsolutno unakažen....,,
sr-01507,https://www.youtube.com/watch?v=FHQwol6UyOk,"Odlican film,svaka čast",,
sr-01508,https://www.youtube.com/watch?v=FHQwol6UyOk,mnogo greske ima u film.,,
sr-01509,https://www.youtube.com/watch?v=FHQwol6UyOk,Fora pogledao sam film 50000 puta zato sto zivim u Obrenovcu,,
sr-01510,https://www.youtube.com/watch?v=FHQwol6UyOk,Kako se zove pesma na 12:20,,
sr-01511,https://www.youtube.com/watch?v=FHQwol6UyOk,"Sa koliko se para snimaju domaci filmovi ovo je predobro. Rezija i scenario odlicni muzika i montaza mi je malo tanki glumci savrseni,kraj za mene idealan, uopste nije bitno ko je pobedio. Film zasluzuje nastavak ako ni zbog cega drugog ono zbog inspektora i komisije za doping. Neverovatno je na koliko nacina moze da se upotrebi rec qurac...",,
sr-01512,https://www.youtube.com/watch?v=FHQwol6UyOk,gluo do bola!!!!,,
sr-01513,https://www.youtube.com/watch?v=FHQwol6UyOk,Bravo. Hvala vam.,,
sr-01514,https://www.youtube.com/watch?v=FHQwol6UyOk,opet strongman nislija ...jebote niski el ima de te nema,,
sr-01515,https://www.youtube.com/watch?v=FHQwol6UyOk,1:08:22 eno ga strongman skroz levo,,
sr-01516,https://www.youtube.com/watch?v=FHQwol6UyOk,Vidi ga strongman,,
sr-01517,https://www.youtube.com/watch?v=FHQwol6UyOk,Daj to da se popusi pa da se radi4:15,,
sr-01518,https://www.youtube.com/watch?v=FHQwol6UyOk,Pa tvoj Janko radi jebote u građevinskoj inspekciji..!,,
sr-01519,https://www.youtube.com/watch?v=FHQwol6UyOk,Zove se hus a ne hos,,
sr-01520,https://www.youtube.com/watch?v=FHQwol6UyOk,Kako se zove ovaj film?,,
sr-01521,https://www.youtube.com/watch?v=FHQwol6UyOk,Od 52:46 što se necuje ljudi???????????????????????????,,
sr-01522,https://www.youtube.com/watch?v=FHQwol6UyOk,Jel ga istuko vukasin,,
sr-01523,https://www.youtube.com/watch?v=FHQwol6UyOk,Legendarni Nikola Kojo.,,
sr-01524,https://www.youtube.com/watch?v=FHQwol6UyOk,Ahahaha Srpski street fighter/roki :D :D :D,,
sr-01525,https://www.youtube.com/watch?v=FHQwol6UyOk,Ec ec de baba dusa moja krilata,,
sr-01526,https://www.youtube.com/watch?v=FHQwol6UyOk,"Odvratno koliko psovki nije mi jasno zasto to u nasim filmovima forsiraju i to bas napadno ,sto je najgore najvecim delom u komunikaciji izmedju oca i sina i pred decom u sali...fuj , pokvarili su film time . Ideja je odlicna , dobra glumacka ekipa",,
sr-01527,https://www.youtube.com/watch?v=FHQwol6UyOk,Najci film buraz,,
sr-01528,https://www.youtube.com/watch?v=FHQwol6UyOk,jebacki film hahahaha,,
sr-01529,https://www.youtube.com/watch?v=FHQwol6UyOk,"hahahahahahaha ovo je takvo govno od filma, zali boze vremena",,
sr-01530,https://www.youtube.com/watch?v=FHQwol6UyOk,Sta radis to??uzeo malo da treniram Lazes bre ti samo treniras kad te cekaju neke pare ili picka,,
sr-01531,https://www.youtube.com/watch?v=FHQwol6UyOk,"Film sa smislom i dušom...svaka čast, drugi put ga gledam i opet uživam.",,
sr-01532,https://www.youtube.com/watch?v=FHQwol6UyOk,Kako se zove pesma sa pocetka,,
sr-01533,https://www.youtube.com/watch?v=FHQwol6UyOk,1:16:30 eto i mene,,
sr-01534,https://www.youtube.com/watch?v=FHQwol6UyOk,Ovaj film bi imao toliko gledanosti Ali mu jd naziv sranje Jesen Samuraja. Wtf.,,
sr-01535,https://www.youtube.com/watch?v=FHQwol6UyOk,"Jegnom glup film, ocajna gluma, debilna radnja i realizacija. Potroseno vreme za badava!",,
sr-01536,https://www.youtube.com/watch?v=FHQwol6UyOk,"Film koji drži pažnju skoro svo vreme, svaka čast Vojnovu na scenariju i relativno dobro dočarana atmosfera karate sporta (iako to nije lajt motiv filma). Sve u svemu veoma dobar film.",,
sr-01537,https://www.youtube.com/watch?v=FHQwol6UyOk,Još nisam vidio ovako seksipilnu ženu i da voli ovoliko da se tuca,,
sr-01538,https://www.youtube.com/watch?v=FHQwol6UyOk,"“Gospodine, ja ne pušim kurac, ja volim da ga meni popuše, ali ako insistirate mogu ja da ga bloboćam” koji je Andrija car!",,
sr-01539,https://www.youtube.com/watch?v=FHQwol6UyOk,može li film Parada 2001 u HD ?,,
sr-01540,https://www.youtube.com/watch?v=FHQwol6UyOk,MMA je jaci od karatea,,
sr-01541,https://www.youtube.com/watch?v=FHQwol6UyOk,Sportista a pusi non stop.,,
sr-01542,https://www.youtube.com/watch?v=FHQwol6UyOk,"imam 76 godina razjaren sam za devojke, imam para.. trazim gospodaricu da me popisa po faci, moze da mi sere usta dobro placam",,
sr-01543,https://www.youtube.com/watch?v=FHQwol6UyOk,where to find this movie with english subtitles?,,
sr-01544,https://www.youtube.com/watch?v=FHQwol6UyOk,Preporučujem da odgledate.. ja gledam 4 put i stvarno je dobar film,,
sr-01545,https://www.youtube.com/watch?v=FHQwol6UyOk,"Sportista, a pusi.",,
sr-01546,https://www.youtube.com/watch?v=FHQwol6UyOk,što je isklučen zvuk,,
sr-01547,https://www.youtube.com/watch?v=FHQwol6UyOk,sve top osim vulgarnog recnika,,
sr-01548,https://www.youtube.com/watch?v=FHQwol6UyOk,Kako se zove (ili gde moze da se nadje) muzika tokom treninga? (1:03:54 - 1:06:55)?,,
sr-01549,https://www.youtube.com/watch?v=FHQwol6UyOk,A gde ces sad? U dom zdravlja da se testiram na sidu,,
sr-01550,https://www.youtube.com/watch?v=FHQwol6UyOk,"Odlican film ,Strugar je genijalan glumac ! Koju I Sergeja ne moram da hvalim ,zna se da su vrh glumci !",,
sr-01551,https://www.youtube.com/watch?v=FHQwol6UyOk,Ja imam plavi pojas,,
sr-01552,https://www.youtube.com/watch?v=FHQwol6UyOk,Katana iznad Koje leži naopako...,,
sr-01553,https://www.youtube.com/watch?v=FHQwol6UyOk,Nikola Kojo CARINA,,
sr-01554,https://www.youtube.com/watch?v=FHQwol6UyOk,Film do jaaaajaaaa,,
sr-01555,https://www.youtube.com/watch?v=FHQwol6UyOk,7:35 vratio ga na fabricka!,,
sr-01556,https://www.youtube.com/watch?v=FHQwol6UyOk,kako se zove pjesma od 14min,,
sr-01557,https://www.youtube.com/watch?v=FHQwol6UyOk,Najjaci film mogu ga gledati 10000 puta,,
sr-01558,https://www.youtube.com/watch?v=FHQwol6UyOk,44:00 - 44:11 - Jako mudar razgovor.,,
sr-01559,https://www.youtube.com/watch?v=FHQwol6UyOk,Kapa do poda za filim,,
sr-01560,https://www.youtube.com/watch?v=FHQwol6UyOk,"super, film bravo strugar.",,
sr-01561,https://www.youtube.com/watch?v=FHQwol6UyOk,"Film je odlican. Koreografije borbi su odlicno uradjene. Volio bi da je film otisao u ozbiljnijem pravcu i da je bio revans. Ovako je ostalo materijala za nastavak. Dio na kraju u sali sa djecom je mogao biti suptilniji, ovako je mnogo receno a ispalo je amerikanizirano i vulgarno. Uz par izmjena film je mogao biti i klasik.",,
sr-01562,https://www.youtube.com/watch?v=FHQwol6UyOk,"Jel ovo kao nastavak od ""Mali Budo""?",,
sr-01563,https://www.youtube.com/watch?v=FHQwol6UyOk,Kako ono dete zna broj od policije i kako bi mu plicija poverovala,,
sr-01564,https://www.youtube.com/watch?v=FHQwol6UyOk,46:10 hahhahahahahahahaah,,
sr-01565,https://www.youtube.com/watch?v=FHQwol6UyOk,Ja ovakav film.....wowwww,,
sr-01566,https://www.youtube.com/watch?v=FHQwol6UyOk,Dobar film. Sve pohvale.,,
sr-01567,https://www.youtube.com/watch?v=FHQwol6UyOk,Kako bi ja poducavao ovu Vukasinovu mamu,,
sr-01568,https://www.youtube.com/watch?v=FHQwol6UyOk,Ljudi jel ima nastavak.I kad ce izac moram da gledam ovo je extra,,
sr-01569,https://www.youtube.com/watch?v=FHQwol6UyOk,"Dobar film, i mnogu smešno...",,
sr-01570,https://www.youtube.com/watch?v=FHQwol6UyOk,7:36 MON DOLIO xD,,
sr-01571,https://www.youtube.com/watch?v=FHQwol6UyOk,"sranje, gluma ocajna",,
sr-01572,https://www.youtube.com/watch?v=FHQwol6UyOk,Konacno nas film sa normlanim scenama borbe a ne sve losa gluma kao do sad,,
sr-01573,https://www.youtube.com/watch?v=FHQwol6UyOk,Pederska propaganda,,
sr-01574,https://www.youtube.com/watch?v=FHQwol6UyOk,koje govno od filma,,
sr-01575,https://www.youtube.com/watch?v=FHQwol6UyOk,"Ekstra film, samo što mnogo forsiraju cigare i na kraju su preterali. Bukvalno svaka 2. rec im je puši kurac.",,
sr-01576,https://www.youtube.com/watch?v=FHQwol6UyOk,Da li mu je asics platio za reklamu tikepa,,
sr-01577,https://www.youtube.com/watch?v=FHQwol6UyOk,44:55 - 45:02 - VUCIC,,
sr-01578,https://www.youtube.com/watch?v=FHQwol6UyOk,Bilo bi ludo da na 1:00:52 Yuri Boyka na nosilima ... :),,
sr-01579,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Što sam stariji sve više razumijem Gigu. Svaka riječ mu je na mjestu,,
sr-01580,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Top, vrhunska gluma.",,
sr-01581,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Lidiju sam uvek zvao Violeta zbog ove uloge, ona je za mene Violeta Vukicevic",,
sr-01582,https://www.youtube.com/watch?v=7Z4pzU1SSO4,On ti je samo jak kao prosjak/ Giga je tako jednostavan/ Ona se brzo zacopala!? Brže ne ide!?,,
sr-01583,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Gledamo i u 2026,,
sr-01584,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Giga campiol debela ladovina super serija sto puta sam gledala,,
sr-01585,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Pare su prolazne bitan je covek,,
sr-01586,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Pa nek dodje čovek onda,,
sr-01587,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Nigde psovki, a iako je tekst pomalo uštogljen, ovi glumci igraju svoje uloge vrlo dobro. Počivaj u miru Jugo. .erem u sve ovo danas.",,
sr-01588,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Da bravo lizanje rana ,ogovaranje sem istine nasa je pa cuvajte je",,
sr-01589,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Gluma je vrh ali realnost suvise ista reci dokle.ce.ovaj narod zmureti na istini.,,
sr-01590,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Giga Moravac gigant serija uz koju sam odrastao,,
sr-01591,https://www.youtube.com/watch?v=7Z4pzU1SSO4,koja serija uvijek sam gledao ovu seriju dobri stari glumci slobodan dobar Glumac,,
sr-01592,https://www.youtube.com/watch?v=7Z4pzU1SSO4,3:15 3:16 3:17 3:22 3:24,,
sr-01593,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Trebalo bi da postave sve epizode, jer je serija posle toliko vremena postala narodno dobro",,
sr-01594,https://www.youtube.com/watch?v=7Z4pzU1SSO4,40 JG. 10. 1. I 20. 10. 2027. NEDELJA DOMINGO I SRIJEDA MJERKOLES BOLJI ZIVOT SERIJI I MENI BICE SIMONA,,
sr-01595,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Serija Naseg Dijetinjstva.,,
sr-01596,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Ko ce da se brine o meni , TI",,
sr-01597,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Giga ovde 45g auu kao da je 70g,,
sr-01598,https://www.youtube.com/watch?v=7Z4pzU1SSO4,U 10 minuta vrhunska gluma i scenario...,,
sr-01599,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Koliko je boba ovde ima godina a koliko sada ima,,
sr-01600,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Kako bi se reklo, Giga je samo PRAGMATIČAN",,
sr-01601,https://www.youtube.com/watch?v=7Z4pzU1SSO4,divna serija hoce li bit cjela serija,,
sr-01602,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Gluplji od glupljeg komentara.,,
sr-01603,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Sto se ceca krsti sa celom sakom,,
sr-01604,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Najbplja serija ikad,,
sr-01605,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Od jutros sljakas kao maticar ahahahaha crkoh,,
sr-01606,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Tata ne govori španski,,
sr-01607,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Eeèe kol'ko e ovoj realno.......ama matorci ne sfacjav.,,
sr-01608,https://www.youtube.com/watch?v=7Z4pzU1SSO4,BOLJI ZIVOT-MOGU SVAKI DAN DA GLEDAM,,
sr-01609,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Nikad nije kasno,,
sr-01610,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Kako onda tako danas materijalisti,,
sr-01611,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Када ће реприза емисије,",,
sr-01612,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Umirem od smeha,,
sr-01613,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Legendemog detinjstva,,
sr-01614,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Legendarna serija nikad više ni slične!!! 2026,,
sr-01615,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Bravo za sve vrh serija i glumci toop,,
sr-01616,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Koja smo mi sranja gledali .,,
sr-01617,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Dok je bilo ovakvih serija i Bjelogrlic je bio normalan.,,
sr-01618,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Kakav bre intermeco?,,
sr-01619,https://www.youtube.com/watch?v=7Z4pzU1SSO4,DALI IMATE JOŠ SCENA,,
sr-01620,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Serija ljudi vrh nikad vise ovako jbg,,
sr-01621,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Naravno, Giga pita za stan a on se uvalio prilikom zenidbe.",,
sr-01622,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Giga legenda a Milenijalci tvrde kako je ovo deljacka serija a jedina urbana u odnosu na sve ostale nase porodicne serije..,,
sr-01623,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Najbolja serija.,,
sr-01624,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Draga n je yuper,,
sr-01625,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Tò je naljbolja serija na svetu !!!!!!!,,
sr-01626,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Jesil i ti Tiho kao ja ššššš tiho,,
sr-01627,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Jest mi drago što sam svekrva,a ne punica u mom zagrljaju",,
sr-01628,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Zar ovo ne podsjeca na Djinovice ?,,
sr-01629,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Da da, to su ta komunjarska super top vremena....a svi da se trgnu sa kazana, a "" nove majke"" , tj keeve",,
sr-01630,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Mogu ti reci da se meni taj čovek svidja,,
